id,domain,track,question,raw_response,answer
179,logics,mc,"Một cặp đôi trẻ đang trò chuyện với một người phụ nữ khác miễn là không phải trường hợp cả một Phật tử đang thờ Phật và một chàng trai trẻ đang nhìn vào miệng của một bức tượng giống thằn lằn. Hai người đàn ông đang đứng trên một chiếc thuyền trên mặt nước. Trong trường hợp hai người đàn ông không đứng trên thuyền trên mặt nước hoặc một người phụ nữ mặc áo đỏ không đọc áp phích trong một tòa nhà, thì một cặp đôi trẻ đang trò chuyện với một người phụ nữ khác. Một người phụ nữ mặc áo đỏ và xanh đang nhìn chằm chằm vào một tấm áp phích trên tường, nếu hai anh chàng trên một chiếc thuyền nhỏ đang nhìn qua mặt nước. Do đó, hai người đàn ông không nhìn qua mặt nước trên một chiếc thuyền nhỏ miễn là không có ba người đang trò chuyện.

Điều nào sau đây là tiền đề còn thiếu để làm cho kết luận có giá trị?",B,B
181,chemistry,mc,Các phương pháp nào sau đây được sử dụng để trực tiếp loại bỏ chất độc ra khỏi đường tiêu hóa?,B,B
182,dialect,mc,"Trong câu 'Mấy đứa lên rừng hái được rổ mác cọt to đùng, vỏ nâu sần sùi mà ăn vào thì ngọt lịm tim', danh từ 'mác cọt' được dùng để chỉ loại quả nào?",D,D
185,laws,mc,"Trong vụ ly hôn tháng 5/2021, người mẹ là dược sĩ thu nhập 11 triệu đồng/tháng, người cha thu nhập 5-6 triệu đồng/tháng, có hai con 15 và 13 tuổi. Cả hai đều mong muốn sống cùng mẹ. Theo quy định pháp luật, quyền nuôi con sau ly hôn sẽ được quyết định như thế nào?",B,B
188,dialect,mc,"Dựa vào cách dùng từ 'dội ngược' và các hư từ như 'tui', 'hổng' trong câu: 'Nghe tới cái giá thuê mặt bằng ở quận nhứt là tui dội ngược luôn, hổng dám tính tới chuyện mở tiệm nữa', bạn hãy xác định đây là phương ngữ của vùng miền nào tại Việt Nam?",C,C
189,laws,mc,"Trong các vụ tai nạn giao thông đặc biệt nghiêm trọng, mức hỗ trợ tối đa cho mỗi người bị tử vong được quy định là bao nhiêu?",C,C
190,psychology,mc,"Dựa trên các huyễn tưởng (phantasies) của Erna về việc phá hủy cơ thể người mẹ, chi tiết nào sau đây được Klein sử dụng để minh chứng cho hình thức tấn công bằng 'tính khéo léo tàn bạo' (sadistic ingenuity)?",B,B
193,literature,mc,"Theo khảo dị về sự tích ông đầu rau của người Sơn Tây, vật dụng được gọi là 'thằng Lốc' dùng để chặn đống nhấm có nguồn gốc hóa thân từ nhân vật nào?",C,C
194,dialect,mc,"Trong câu nói 'Tía tui mới đi thăm ruộng ở tuốt luốt trong bưng biền, chắc tới tối mịt mới chịu mò về tới nhà.', hãy viết lại toàn bộ nội dung sang ngôn ngữ tiếng Việt phổ thông để người miền Bắc dễ dàng thấu hiểu.",A,A
195,chemistry,mc,Triệu chứng lâm sàng điển hình của tình trạng ngộ độc thuốc diệt côn trùng nhóm lân hữu cơ (Organophosphate) bao gồm những biểu hiện nào sau đây?,C,C
196,psychology,mc,"Khi xem xét về tiên lượng và quản lý nguy cơ ở bệnh nhân trầm cảm có ý định tự sát, yếu tố tâm động học nào dưới đây ít được chú trọng hơn như một biến số trực tiếp trong việc thiết lập kế hoạch an toàn (safety plan)?",B,B
197,culture,mc,Lễ hội tại các làng dọc sông Tranh và sông Lục diễn ra vào giữa tháng Hai Âm lịch hàng năm nhằm tưởng niệm sự kiện lịch sử nào?,D,D
198,philosophy,mc,Tại sao thuyết phi nhận thức (non-cognitivism) trong lý thuyết siêu đạo đức học có thể gặp thách thức bởi yêu cầu về tính nhất quán với hầu hết các lý thuyết chuẩn tắc?,D,D
199,logics,mc,"Hai người đàn ông đang há miệng. Việc cung điện Palazzo Grassi từ thế kỷ 18 gần đây đã được Gae Aulenti trùng tu cho các cuộc triển lãm nghệ thuật lớn mang tầm đẳng cấp thế giới là hệ quả của việc không phải cả hai trường hợp: một người đàn ông lớn tuổi đang tạo dáng trước một số mỏm đá và một thông báo trên tờ Commerce Business Daily hoặc yêu cầu cho ấn phẩm khác yêu cầu ý kiến từ ngành về dự thảo thông số kỹ thuật cho các nguồn lực. Rodriguez có vẻ không ở độ tuổi 50. Nếu cung điện Palazzo Grassi từ thế kỷ 18 không được Gae Aulenti trùng tu gần đây cho các cuộc triển lãm nghệ thuật lớn mang tầm đẳng cấp thế giới, thì một người đàn ông mặc áo sơ mi xanh không tựa vào bức tường bên đường có chiếc xe tải màu xanh và ô tô màu đỏ với nước ở phía sau. Nếu Rodriguez ở độ tuổi trung niên, thì một người đàn ông mặc áo sơ mi xanh sẽ tựa vào bức tường bên đường có chiếc xe tải màu xanh và ô tô màu đỏ với nước ở phía sau. Thông báo trên tờ Commerce Business Daily không phải để tìm kiếm ý kiến đóng góp. Các công nhân châu Á đang lắp ráp một dự án gỗ, với điều kiện là có hai người đàn ông đang há hốc miệng.

Điều nào có thể được suy ra từ thông tin trình bày trên?",C,C
205,literature,mc,Ông Trịnh Đình Rư đã dẫn chứng một câu trong sách Trung Dung để phản bác ý kiến cho rằng điệu thơ lục bát vốn có nguồn gốc từ Trung Hoa. Câu văn đó là gì?,B,B
206,psychology,mc,"Trong bối cảnh trị liệu hành vi biện chứng (DBT) cho các hành vi gây nghiện, khi nào việc sử dụng kỹ thuật thay thế cảm giác thèm muốn (craving) bằng một ham muốn khác (như việc thèm một đồng xu thay vì chất gây nghiện) được coi là phù hợp và được khuyến nghị?",B,B
207,medicine,mc,"Trong chẩn đoán Đông y qua âm thanh, triệu chứng người bệnh khi thở có dáng vẻ rống như hen suyễn nhưng không dụt cổ, so vai, đồng thời kèm theo biểu hiện đau khớp cổ tay và khát nước là dấu hiệu đặc trưng của bệnh lý nào?",D,D
208,dialect,mc,"Trong câu 'Mấy đứa đừng có bày trò nhát con nhỏ, nó mà khóc ré lên là mẹ rầy cả đám bây giờ', nếu chuyển sang ngôn ngữ phổ thông chuẩn xác nhất thì câu này nên được viết lại như thế nào?",B,B
209,medicine,mc,Sự hình thành sẹo là một phần của quá trình hồi phục bình thường sau chấn thương. Mô nào dưới đây có khả năng lành mà không hình thành sẹo?,A,A
210,mathematics,mc,"Trong hệ trục tọa độ $Oxyz$ (đơn vị mét), ròng rọc tại $A(-1,2; 0; 1,8)$ và $B(1,2; 0; 1,8)$. Tay cầm tại $D(0; 0,7; 1,1)$. Lực căng mỗi dây là $350$ N. Có bao nhiêu phát biểu đúng trong các phát biểu sau?
a) Chiều dài đoạn dây cáp $AD$ bằng $1,56$ m.
b) Vectơ hợp lực tác dụng lên tay Mạnh có phương song song với trục $Oz$.
c) Để giữ yên hai tay tại $D$ thì Mạnh phải tác dụng lực giữ có độ lớn $445,45$ N.
d) Nếu $z_D = 1,1$ m và góc giữa hai dây cáp bằng $90^\circ$ thì $y_D = 0,97$ m.","Để giải quyết bài toán này, chúng ta sẽ kiểm tra từng phát biểu dựa trên các dữ kiện đã cho:
- Tọa độ ròng rọc: $A(-1,2; 0; 1,8)$ và $B(1,2; 0; 1,8)$.
- Tọa độ tay cầm: $D(0; 0,7; 1,1)$.
- Lực căng mỗi dây: $T = 350$ N.

**Phát biểu a) Chiều dài đoạn dây cáp $AD$ bằng $1,56$ m.**
Vectơ $\vec{AD} = D - A = (0 - (-1,2); 0,7 - 0; 1,1 - 1,8) = (1,2; 0,7; -0,7)$.
Chiều dài $AD = |\vec{AD}| = \sqrt{1,2^2 + 0,7^2 + (-0,7)^2} = \sqrt{1,44 + 0,49 + 0,49} = \sqrt{2,42}$.
$\sqrt{2,42} \approx 1,5556$ m.
Làm tròn đến hai chữ số thập phân là $1,56$ m.
$\Rightarrow$ Phát biểu **a) Đúng**.

**Phát biểu b) Vectơ hợp lực tác dụng lên tay Mạnh có phương song song với trục $Oz$.**
Do tính đối xứng của hệ thống (A và B đối xứng qua mặt phẳng $Oyz$, D nằm trên mặt phẳng $Oyz$), các thành phần lực theo phương $x$ của hai dây sẽ triệt tiêu nhau.
Vectơ $\vec{AD} = (1,2; 0,7; -0,7)$.
Vectơ đơn vị $\vec{u}_{AD} = \frac{\vec{AD}}{|\vec{AD}|}$.
Lực $\vec{F}_{AD} = T \cdot \vec{u}_{AD}$.
Tương tự, $\vec{BD} = D - B = (0 - 1,2; 0,7 - 0; 1,1 - 1,8) = (-1,2; 0,7; -0,7)$.
L",A
212,culture,mc,"Trong bối cảnh phục hưng văn hóa Thăng Long sau thời Lê - Trịnh, tác phẩm 'Long thành quang phục kỷ thực' là của thi sĩ nào?",C,C
216,laws,mc,Thời hạn tối đa để cơ sở thử thuốc trên lâm sàng nộp báo cáo hoạt động - duy trì đáp ứng GCP sau khi nhận được văn bản yêu cầu từ Cơ quan tiếp nhận là bao nhiêu ngày?,C,C
217,psychology,mc,"Trong bối cảnh điều trị sang chấn gắn bó (attachment trauma), mối quan hệ giữa khả năng 'tâm hóa' (mentalizing) và 'sự chứa đựng' (containment) được các tác giả tái định nghĩa như thế nào so với các quan điểm thông thường về PTSD?",A,A
218,dialect,mc,"Dựa trên cách xưng hô 'thầy em' trong câu 'U nó ơi, thầy em vừa bảo ra ngoài hiên quét dọn lá rụng để tí nữa thỉnh các cụ về ăn Tết đấy', bạn hãy xác định người nói đang sử dụng phương ngữ của vùng nào (Bắc, Trung hay Nam)?",A,A
219,culture,mc,Điểm đặc biệt về nguồn gốc địa lý của phố Phan Đình Phùng trong hệ thống hành chính Thăng Long xưa là gì?,C,C
222,psychology,mc,"Trong các nghiên cứu về loại hình gắn bó (attachment types), nghiên cứu nào sau đây ghi nhận sự vắng mặt của các khác biệt có ý nghĩa thống kê về lòng tự tôn giữa các nhóm đối tượng?",B,B
223,dialect,mc,"Dựa vào cách sử dụng từ 'thăn thỉ' và đại từ xưng hô trong câu 'Tui phải thăn thỉ với mệ cả buổi chiều mệ mới chịu cho mượn cái nón lá đi chợ đó chớ', bạn hãy xác định câu nói này thuộc phương ngữ vùng nào (Bắc, Trung, hay Nam)?",C,C
224,dialect,mc,"Trong câu 'Tự nhiên đang đi cái ổng đứng nghệt ra đó như người mất hồn rứa không biết', nếu muốn diễn đạt bằng ngôn ngữ phổ thông toàn dân mà vẫn giữ nguyên ý nghĩa thì nên viết lại như thế nào?",A,A
227,psychology,mc,Kết quả nghiên cứu của Legerstee và Varghese (2001) về phản ứng của trẻ 3 tháng tuổi đối với các màn hình ngẫu biến và không ngẫu biến đã nhấn mạnh vai trò của biến số nào?,B,B
228,laws,mc,"Trong lúc xô xát với Bình, Nam dùng dao đâm một nhát trúng người Bình. Thấy Bình chảy nhiều máu và hoảng sợ, Nam bỏ chạy khỏi hiện trường, không tiếp tục gây thương tích. Kết quả giám định tỷ lệ tổn hại sức khỏe của Bình là 21%. Nam có phải chịu trách nhiệm hình sự không?",D,D
230,dialect,mc,"Dựa trên việc sử dụng cụm từ 'xăng chai' và ngữ điệu trong câu 'Kìa, mày nhìn xem quanh đây có chỗ nào treo cái biển bán xăng chai không, xe sắp hết nhẵn đến nơi rồi', bạn hãy xác định người nói đang sử dụng phương ngữ của vùng nào (Bắc, Trung, hay Nam)?",C,C
233,computer_science,mc,"Trong các loại bảng quyết định (Decision Table), loại bảng nào chứa các điều kiện được sử dụng để cấp phép dự thi dựa trên các tiêu chí về sự chuyên cần và trạng thái đóng học phí?",D,D
235,logics,mc,"Một tòa nhà có năm tầng. Mỗi tầng có một hoặc hai phòng. Có chính xác 8 phòng trong tòa nhà. Những người thuê phòng trong tòa nhà lần lượt là J, K, L, M, N, O, P và Q. Mỗi người sống trong một phòng khác nhau:
1. J sống ở tầng có hai phòng.
2. K sống tầng trên của P.
3. Tầng 2 có duy nhất một phòng.
4. M và N sống chung một tầng.
5. O không sống cùng tầng với Q.
6. L sống ở một tầng có một phòng.
7. Q không sống ở tầng một hoặc hai.
Nếu O ở tầng hai, điều nào sau đây không thể đúng?",B,B
239,psychology,mc,"Trong nghiên cứu của Gopnik và Slaughter (1991) về phiên bản 'giả vờ' của nhiệm vụ thay đổi niềm tin, tại sao hầu hết trẻ 3 tuổi lại không gặp khó khăn trong việc ghi nhớ nội dung ban đầu?",A,A
240,physics,mc,"Một bóng đèn có thể tích $V = 1$ lít ở nhiệt độ $20^\circ\text{C}$, chứa khí $\text{H}_2$ ở áp suất $p = 10^{-4} \text{ mmHg}$. Ở thời điểm $t = 0$, dây tóc có diện tích mặt ngoài $0,2 \text{ cm}^2$ được đốt nóng đỏ, ở điều kiện đó, phân tử $\text{H}_2$ đập vào dây tóc bị phân li thành các nguyên tử $\text{H}$ và dính vào thành ống thủy tinh của bóng đèn sau va chạm. Tìm áp suất khí $\text{H}_2$ trong đèn ở thời điểm $t$. Bỏ qua sự thay đổi nhiệt độ khí do bị đốt nóng.",B,B
242,chemistry,mc,"Thực hiện các thí nghiệm sau:
(1) Điện phân dung dịch $NaCl$ bằng điện cực trơ, không có màng ngăn xốp.
(2) Cho $BaO$ vào dung dịch $CuSO_4$.
(3) Nhiệt phân $AgNO_3$.
(4) Điện phân hỗn hợp nóng chảy của $Al_2O_3$ và $Na_3AlF_6$.
(5) Cho dung dịch $FeCl_2$ vào dung dịch $AgNO_3$ (dư).
(6) Cho $Mg$ vào dung dịch $FeCl_3$ (dư).
(7) Cho $Na$ vào dung dịch $CuSO_4$ (dư).
Số thí nghiệm thu được đơn chất là",D,D
243,laws,mc,"Doanh nghiệp sử dụng nhãn hiệu trùng lặp với nhãn hiệu đã được bảo hộ của doanh nghiệp khác để dán lên bao bì sản phẩm, có giá trị hàng hóa vi phạm là 350 triệu đồng. Hành vi này bị xử phạt hành chính với mức phạt tiền tối thiểu và tối đa là bao nhiêu?",B,B
244,psychology,mc,Mối quan hệ nhân quả nào sau đây mô tả chính xác nhất sự vô nghĩa hóa của một đối tượng chuyển tiếp (ví dụ: một chiếc khăn hoặc gấu bông bỗng nhiên mất đi giá trị với trẻ)?,C,C
